"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[9]-theta[16]",-0.00644245800029746,-0.00643069605044905,-0.00612942515649269,20000,0.95,-0.0148107232627196,0.00186546772817431,0,6.57,NA,NA,NA,NA,NA
"theta[9]-theta[17]",-0.00408253725272079,-0.00407243212596758,-0.004251080749336,20142.2,0.95,-0.0122194207303705,0.00441916994830327,0,16.9,NA,NA,NA,NA,NA
"theta[9]-theta[18]",-0.0137413049211987,-0.013732163877285,-0.0144812162295874,20000,0.95,-0.021384342440309,-0.00579506530445484,0,0.015,NA,NA,NA,NA,NA
"theta[9]-theta[19]",-0.00325992238897517,-0.00324292175391311,-0.00316413514294379,21330.1,0.95,-0.0112806032502888,0.00487383474338365,0,21.505,NA,NA,NA,NA,NA
"theta[9]-theta[20]",0.0134007359671148,0.0134128105639901,0.0136399711520328,19934,0.95,0.00430615332682749,0.0217495792205311,0,99.905,NA,NA,NA,NA,NA
"theta[9]-theta[21]",0.00901734729572445,0.00897778223523676,0.00838835229011236,20000,0.95,0.00034793119265597,0.018118997254724,0,97.62,NA,NA,NA,NA,NA
"theta[9]-theta[22]",-0.0134982763538538,-0.0134663400170342,-0.0132238419111162,20174.2,0.95,-0.0211538894418095,-0.00558804288734405,0,0.05,NA,NA,NA,NA,NA
"theta[9]-theta[23]",-0.00461496099041451,-0.00461233296022001,-0.00433657529689778,20000,0.95,-0.0128594096782676,0.00363667477806762,0,13.425,NA,NA,NA,NA,NA
"theta[9]-theta[24]",-0.00966322418908933,-0.00967338835467069,-0.0101961191837513,20867.3,0.95,-0.0176216388686642,-0.000865690823978915,0,1.16,NA,NA,NA,NA,NA
"theta[9]-theta[25]",0.00709404040960785,0.00709993194751563,0.00704940758050437,19682.1,0.95,-0.00207110319657167,0.0166145342198067,0,93.42,NA,NA,NA,NA,NA
"theta[9]-theta[26]",0.00169272969044856,0.00164440827623186,0.000990886065159676,20000,0.95,-0.0070480661739486,0.0103658244740635,0,64.645,NA,NA,NA,NA,NA
"theta[9]-theta[27]",-0.00533476871367072,-0.00532972027503731,-0.00518234296433765,19528.4,0.95,-0.0136067945358235,0.00313998450755826,0,10.19,NA,NA,NA,NA,NA
"theta[9]-theta[28]",0.00570744620651938,0.00570787040416654,0.00517311313069131,20000,0.95,-0.00340049376065721,0.0144297513764171,0,89.665,NA,NA,NA,NA,NA
"theta[9]-theta[29]",0.0129025764030547,0.0128749854697428,0.0120899801290877,20000,0.95,0.00404645380791835,0.0223203363412195,0,99.705,NA,NA,NA,NA,NA
"theta[9]-theta[30]",-0.0125533704961758,-0.0125255413145294,-0.0122863110577965,20000,0.95,-0.0208158347551667,-0.00445291983758866,0,0.12,NA,NA,NA,NA,NA
"theta[9]-theta[31]",-0.00955005294433,-0.00960841199926588,-0.00904531863726134,20000,0.95,-0.0193883813407464,0.000568388639754724,0,3.49,NA,NA,NA,NA,NA
"theta[10]-theta[11]",0.00220242399550778,0.00222001185988008,0.00273001535928937,20000,0.95,-0.00641781393621033,0.0109217214170285,0,69.22,NA,NA,NA,NA,NA
"theta[10]-theta[12]",0.000250222110736531,0.000212705754981335,0.000352962642928275,20000,0.95,-0.00807248549619821,0.00873255800293615,0,52.1,NA,NA,NA,NA,NA
"theta[10]-theta[13]",0.00782869178644469,0.00782455382713515,0.00767437921724491,20000,0.95,-0.000866413453806336,0.0165397160773965,0,96.045,NA,NA,NA,NA,NA
"theta[10]-theta[14]",0.0111265766018973,0.0110993229304357,0.0108888271706649,20000,0.95,0.00238926894251978,0.0201834871224402,0,99.38,NA,NA,NA,NA,NA
"theta[10]-theta[15]",0.0129802418112308,0.0129823860958451,0.0130812017201363,20000,0.95,0.00463429063927012,0.0216423995728658,0,99.815,NA,NA,NA,NA,NA
"theta[10]-theta[16]",-0.00051189562035387,-0.00056396366035355,-0.00100412382134959,20000,0.95,-0.00893490371581951,0.00788820867051654,0,44.835,NA,NA,NA,NA,NA
"theta[10]-theta[17]",0.0018480251272228,0.00182471800429818,0.00149292534146887,20000,0.95,-0.00646570790542833,0.0104053774090481,0,66.65,NA,NA,NA,NA,NA
"theta[10]-theta[18]",-0.00781074254125514,-0.00780365525042703,-0.00782965053362947,20000,0.95,-0.0155618659380424,0.000104624729921121,0,2.52,NA,NA,NA,NA,NA
"theta[10]-theta[19]",0.00267063999096842,0.00269735134210786,0.00271170482283343,20000,0.95,-0.00566530650075914,0.0105208502190602,0,74.115,NA,NA,NA,NA,NA
"theta[10]-theta[20]",0.0193312983470584,0.0193735107436241,0.0199108182338288,20000,0.95,0.010553141088367,0.0281514213458451,0,100,NA,NA,NA,NA,NA
"theta[10]-theta[21]",0.014947909675668,0.0149738613308048,0.0147613509611085,20000,0.95,0.0059607057497415,0.0237483305154589,0,99.95,NA,NA,NA,NA,NA
"theta[10]-theta[22]",-0.00756771397391018,-0.00754532436669469,-0.00726278291981937,20000,0.95,-0.0156858692406148,0.000190011431745685,0,3.055,NA,NA,NA,NA,NA
"theta[10]-theta[23]",0.00131560138952908,0.00132106056872289,0.00154791954803164,20000,0.95,-0.00692656929103419,0.0096071474552275,0,62.11,NA,NA,NA,NA,NA
"theta[10]-theta[24]",-0.00373266180914574,-0.00373761763896069,-0.00395768126847095,20000,0.95,-0.0119826498127601,0.00458767107711933,0,18.945,NA,NA,NA,NA,NA
"theta[10]-theta[25]",0.0130246027895514,0.0130344446959472,0.0132692849966496,19524,0.95,0.0035856577635206,0.0224824085073468,0,99.63,NA,NA,NA,NA,NA
"theta[10]-theta[26]",0.00762329207039216,0.00764274038039042,0.0079293316999825,20000,0.95,-0.00115286168337414,0.0164714945207697,0,95.545,NA,NA,NA,NA,NA
"theta[10]-theta[27]",0.000595793666272875,0.00065155231907521,0.000638446322326985,20000,0.95,-0.00777132666980118,0.00900803445361831,0,55.97,NA,NA,NA,NA,NA
"theta[10]-theta[28]",0.011638008586463,0.0116311830196394,0.0117015529692757,20000,0.95,0.00303941180631073,0.0210607161766633,0,99.495,NA,NA,NA,NA,NA
"theta[10]-theta[29]",0.0188331387829983,0.0188137231190579,0.0193006981730492,20000,0.95,0.00936509288550869,0.0280033880667545,0,99.99,NA,NA,NA,NA,NA
"theta[10]-theta[30]",-0.00662280811623223,-0.00661705513059163,-0.00583652515154852,20000,0.95,-0.0152512528620312,0.00138270451157496,0,5.9,NA,NA,NA,NA,NA
"theta[10]-theta[31]",-0.00361949056438641,-0.00372489680783178,-0.0041214552166247,20830.7,0.95,-0.0136600218418541,0.00653781720556479,0,23.63,NA,NA,NA,NA,NA
"theta[11]-theta[12]",-0.00195220188477125,-0.00199537597795924,-0.00235493457683171,20000,0.95,-0.0106072647872383,0.00653373007519831,0,32.46,NA,NA,NA,NA,NA
"theta[11]-theta[13]",0.00562626779093691,0.00563701548641438,0.00558210937071713,20876,0.95,-0.00298567017885731,0.0148506226047362,0,89.115,NA,NA,NA,NA,NA
"theta[11]-theta[14]",0.00892415260638948,0.00889209369974786,0.00858525093030613,20544.5,0.95,5.89480074165705e-05,0.01787999025705,0,97.46,NA,NA,NA,NA,NA
"theta[11]-theta[15]",0.010777817815723,0.0107771862671011,0.0104346303361864,20877.7,0.95,0.00222703781875189,0.0197277060879372,0,99.09,NA,NA,NA,NA,NA
"theta[11]-theta[16]",-0.00271431961586165,-0.00270494095356139,-0.00332454267206911,20437.6,0.95,-0.011082721379262,0.00612517750100006,0,26.755,NA,NA,NA,NA,NA
"theta[11]-theta[17]",-0.00035439886828498,-0.000339036042875718,-0.000324693678611286,20000,0.95,-0.00893308487664257,0.00819986644705406,0,46.805,NA,NA,NA,NA,NA
"theta[11]-theta[18]",-0.0100131665367629,-0.0100270360978202,-0.0104260131685319,20454.3,0.95,-0.0179587762551227,-0.00185713821981071,0,0.785,NA,NA,NA,NA,NA
"theta[11]-theta[19]",0.000468215995460639,0.000512697716858801,0.000854646303315835,20000,0.95,-0.00764942636898969,0.00883119037668745,0,54.96,NA,NA,NA,NA,NA
"theta[11]-theta[20]",0.0171288743515506,0.0171554450682102,0.0173788608157443,20643,0.95,0.00767988407555187,0.0256002758736426,0,99.995,NA,NA,NA,NA,NA
"theta[11]-theta[21]",0.0127454856801603,0.0127838833640143,0.0130686676165872,19964.9,0.95,0.00377446233501,0.0219445400115357,0,99.595,NA,NA,NA,NA,NA
"theta[11]-theta[22]",-0.00977013796941796,-0.00972741482105527,-0.00956232976504163,20000,0.95,-0.0179169164434047,-0.00176491278280266,0,0.855,NA,NA,NA,NA,NA
"theta[11]-theta[23]",-0.000886822605978701,-0.000888833284656665,-0.000837250181307543,20000,0.95,-0.00935821334451215,0.00766926165163295,0,41.685,NA,NA,NA,NA,NA
"theta[11]-theta[24]",-0.00593508580465352,-0.00594371712770719,-0.00637875093652596,20000,0.95,-0.014373139096009,0.00259082329343285,0,8.675,NA,NA,NA,NA,NA
"theta[11]-theta[25]",0.0108221787940437,0.0107868613896527,0.0103613396690832,20000,0.95,0.00134615131320426,0.0203546915675927,0,98.625,NA,NA,NA,NA,NA
"theta[11]-theta[26]",0.00542086807488437,0.00544306914827003,0.00522384100074402,20655.3,0.95,-0.00340658857396747,0.0144549481258593,0,87.965,NA,NA,NA,NA,NA
"theta[11]-theta[27]",-0.00160663032923491,-0.00154653266297317,-0.00102421115640483,20000,0.95,-0.010415967678273,0.00664108622154913,0,35.975,NA,NA,NA,NA,NA
"theta[11]-theta[28]",0.00943558459095519,0.00943474494498087,0.00950248645555067,20000,0.95,0.000309941206588116,0.0183117278231981,0,97.95,NA,NA,NA,NA,NA
"theta[11]-theta[29]",0.0166307147874905,0.0166706808065742,0.0173756438839193,20000,0.95,0.00732389419780066,0.0257786544524837,0,99.96,NA,NA,NA,NA,NA
"theta[11]-theta[30]",-0.00882523211174002,-0.00880346165999923,-0.00853228708652018,20435.5,0.95,-0.0171843606002934,-0.000547370746595943,0,1.925,NA,NA,NA,NA,NA
"theta[11]-theta[31]",-0.00582191455989419,-0.00591159792572948,-0.00672370742375213,20000,0.95,-0.0157316748438089,0.00443623011401362,0,13.07,NA,NA,NA,NA,NA
"theta[12]-theta[13]",0.00757846967570816,0.00752608831545354,0.00737184037614884,20000,0.95,-0.00119518509656735,0.0161545755945118,0,95.595,NA,NA,NA,NA,NA
"theta[12]-theta[14]",0.0108763544911607,0.0108545909791245,0.0111464624190568,20000,0.95,0.00227949485099421,0.0199755067906222,0,99.28,NA,NA,NA,NA,NA
"theta[12]-theta[15]",0.0127300197004942,0.0127563063728329,0.0130743971555493,21416.6,0.95,0.00421073404628491,0.0212685156738669,0,99.8,NA,NA,NA,NA,NA
"theta[12]-theta[16]",-0.000762117731090402,-0.000790236277766254,-0.00124970815785151,20000,0.95,-0.00928729622483071,0.00733424816234352,0,42.95,NA,NA,NA,NA,NA
"theta[12]-theta[17]",0.00159780301648627,0.00161518944196942,0.00195179639356553,20000,0.95,-0.00695640161378908,0.00982599676818086,0,64.41,NA,NA,NA,NA,NA
"theta[12]-theta[18]",-0.00806096465199167,-0.00810134794032119,-0.00890043266268598,20000,0.95,-0.0159527112628056,-0.000461875075433715,0,2.045,NA,NA,NA,NA,NA
"theta[12]-theta[19]",0.00242041788023189,0.00241718886484038,0.00206197658789491,20000,0.95,-0.00577026830889671,0.0103330746849675,0,72.45,NA,NA,NA,NA,NA
"theta[12]-theta[20]",0.0190810762363219,0.0190872636095068,0.0188419788149461,20000,0.95,0.0103189820538659,0.0276959396256865,0,100,NA,NA,NA,NA,NA
"theta[12]-theta[21]",0.0146976875649315,0.0146319365257713,0.0139321732212629,20431,0.95,0.00570214337538355,0.0235462009134436,0,99.92,NA,NA,NA,NA,NA
"theta[12]-theta[22]",-0.00781793608464671,-0.00779232465133411,-0.00748157892893158,20000,0.95,-0.0155482423661103,0.000126310411500685,0,2.46,NA,NA,NA,NA,NA
"theta[12]-theta[23]",0.00106537927879255,0.00103879706101678,0.000935047719935991,20000,0.95,-0.00718948301207956,0.00914244098787353,0,59.985,NA,NA,NA,NA,NA
"theta[12]-theta[24]",-0.00398288391988227,-0.00398395065515261,-0.0040256951691371,20413.7,0.95,-0.0121577658942928,0.00454959181941683,0,17.45,NA,NA,NA,NA,NA
"theta[12]-theta[25]",0.0127743806788149,0.0127745828072838,0.0129014081134049,20000,0.95,0.00312666719714705,0.0220241891409926,0,99.645,NA,NA,NA,NA,NA
"theta[12]-theta[26]",0.00737306995965563,0.00737378717846982,0.00782055189804767,20000,0.95,-0.0016086012383022,0.0159245653488965,0,95.065,NA,NA,NA,NA,NA
"theta[12]-theta[27]",0.000345571555536344,0.000360361290682454,0.000608202644332541,20000,0.95,-0.00809850451549998,0.00861173092555034,0,53.265,NA,NA,NA,NA,NA
"theta[12]-theta[28]",0.0113877864757264,0.0114052602255625,0.0115209267431295,20000,0.95,0.00260262840777647,0.0201470748321551,0,99.44,NA,NA,NA,NA,NA
"theta[12]-theta[29]",0.0185829166722617,0.0185649045399588,0.0180999339184362,20000,0.95,0.00884150214512935,0.0273860850611557,0,99.995,NA,NA,NA,NA,NA
"theta[12]-theta[30]",-0.00687303022696876,-0.00687811716470543,-0.00674120557420518,20000,0.95,-0.0149947529893455,0.00135232694906084,0,5.09,NA,NA,NA,NA,NA
"theta[12]-theta[31]",-0.00386971267512294,-0.00392074637164264,-0.00352696215804613,21931.4,0.95,-0.0136126167815022,0.00646579112697709,0,22.385,NA,NA,NA,NA,NA
"theta[13]-theta[14]",0.00329788481545257,0.00327923353495524,0.00319730799446513,20000,0.95,-0.00578911582186326,0.0123676978251122,0,75.94,NA,NA,NA,NA,NA
"theta[13]-theta[15]",0.00515155002478606,0.00518351663865729,0.0051025771866128,20000,0.95,-0.00374832616386511,0.0140513552551805,0,87.245,NA,NA,NA,NA,NA
"theta[13]-theta[16]",-0.00834058740679856,-0.00834068996263909,-0.00874495612941585,20443.8,0.95,-0.0170055803788631,0.00045370186079452,0,2.99,NA,NA,NA,NA,NA
"theta[13]-theta[17]",-0.00598066665922189,-0.00597380810933013,-0.00598671378713945,20000,0.95,-0.0149118802329755,0.00256544306874529,0,8.99,NA,NA,NA,NA,NA
"theta[13]-theta[18]",-0.0156394343276998,-0.0156365885919509,-0.0159047042792012,20000,0.95,-0.0240367601210593,-0.00770360193809461,0,0.01,NA,NA,NA,NA,NA
"theta[13]-theta[19]",-0.00515805179547627,-0.00514145996445503,-0.00498966989460155,20000,0.95,-0.0138224379390117,0.00307993982305366,0,11.405,NA,NA,NA,NA,NA
"theta[13]-theta[20]",0.0115026065606137,0.0115015379085621,0.0108763037095208,20000,0.95,0.00250116388463573,0.0207533039583411,0,99.38,NA,NA,NA,NA,NA
"theta[13]-theta[21]",0.00711921788922335,0.00715010264142052,0.0080450532221086,20471,0.95,-0.00230071686199573,0.0161857968319006,0,93.235,NA,NA,NA,NA,NA
"theta[13]-theta[22]",-0.0153964057603549,-0.0154121620508057,-0.0159598710557425,20000,0.95,-0.0233181404923777,-0.00693616685456977,0,0.01,NA,NA,NA,NA,NA
"theta[13]-theta[23]",-0.00651309039691561,-0.00651910590005644,-0.00631541316646208,20000,0.95,-0.0148629450157074,0.00225602140562853,0,7.055,NA,NA,NA,NA,NA
"theta[13]-theta[24]",-0.0115613535955904,-0.0115816051348909,-0.0116554687982053,20000,0.95,-0.0202051902752187,-0.00270018214518697,0,0.445,NA,NA,NA,NA,NA
"theta[13]-theta[25]",0.00519591100310675,0.0051950408795588,0.00515064291153409,19604.2,0.95,-0.00458017774840902,0.0146271809714791,0,85.42,NA,NA,NA,NA,NA
"theta[13]-theta[26]",-0.000205399716052533,-0.000205880425962535,-0.00039296582965841,20000,0.95,-0.00939837941366217,0.00887000252164627,0,48.165,NA,NA,NA,NA,NA
"theta[13]-theta[27]",-0.00723289812017181,-0.00729644828071407,-0.00823690351638689,20000,0.95,-0.0157362770670288,0.00150980688192026,0,5.13,NA,NA,NA,NA,NA
"theta[13]-theta[28]",0.00380931680001829,0.00381397459735139,0.00449359369555256,20000,0.95,-0.0052355158131413,0.0131353813327519,0,78.78,NA,NA,NA,NA,NA
"theta[13]-theta[29]",0.0110044469965536,0.0109877735788578,0.010100839476319,20000,0.95,0.00145660118574797,0.020467285883406,0,98.925,NA,NA,NA,NA,NA
"theta[13]-theta[30]",-0.0144514999026769,-0.0144533229356815,-0.0141827872192549,20000,0.95,-0.0228205504676882,-0.00579751238937287,0,0.04,NA,NA,NA,NA,NA
"theta[13]-theta[31]",-0.0114481823508311,-0.0115086863248068,-0.0116482490753691,20000,0.95,-0.021530235995197,-0.000902228060150612,0,1.715,NA,NA,NA,NA,NA
"theta[14]-theta[15]",0.00185366520933349,0.00188801502354302,0.00181413773919117,20000,0.95,-0.00713866099931992,0.0109889939367999,0,66.33,NA,NA,NA,NA,NA
"theta[14]-theta[16]",-0.0116384722222511,-0.0115951967114732,-0.0112881662978749,20000,0.95,-0.0205291886086334,-0.00302162662115757,0,0.37,NA,NA,NA,NA,NA
"theta[14]-theta[17]",-0.00927855147467446,-0.00927053791037541,-0.00909625210269598,20000,0.95,-0.0187304238320897,-0.000943036645729811,0,1.99,NA,NA,NA,NA,NA
"theta[14]-theta[18]",-0.0189373191431524,-0.0189349790107925,-0.0192459982931349,20000,0.95,-0.0271849782688093,-0.0104685971960237,0,0,NA,NA,NA,NA,NA
"theta[14]-theta[19]",-0.00845593661092884,-0.00840934616755712,-0.00798521743000557,20000,0.95,-0.0170316365324769,-8.10459794675644e-06,0,2.54,NA,NA,NA,NA,NA
"theta[14]-theta[20]",0.00820472174516112,0.00820591280009297,0.007921844525033,20000,0.95,-0.00105801787908122,0.017149779798176,0,95.965,NA,NA,NA,NA,NA
"theta[14]-theta[21]",0.00382133307377078,0.0038184566107054,0.00390315411394192,20455.6,0.95,-0.00572588208526004,0.0131781824462283,0,78.84,NA,NA,NA,NA,NA
"theta[14]-theta[22]",-0.0186942905758074,-0.0186467898271137,-0.0179989368261349,20000,0.95,-0.0269908706868192,-0.0102636603829662,0,0,NA,NA,NA,NA,NA
"theta[14]-theta[23]",-0.00981097521236818,-0.00978109992454756,-0.00954293123946331,20000,0.95,-0.0185719508103771,-0.00121140292131749,0,1.34,NA,NA,NA,NA,NA
"theta[14]-theta[24]",-0.014859238411043,-0.0148492770293949,-0.0148098572338911,20000,0.95,-0.0235351117242716,-0.00618011047591116,0,0.04,NA,NA,NA,NA,NA
"theta[14]-theta[25]",0.00189802618765418,0.00192759638897466,0.00245238252296219,20318,0.95,-0.00775644395997355,0.0116245299665839,0,64.98,NA,NA,NA,NA,NA
"theta[14]-theta[26]",-0.00350328453150511,-0.00353878328075929,-0.00437852169363857,19340.3,0.95,-0.0125874690745875,0.0057423025259411,0,22.73,NA,NA,NA,NA,NA
"theta[14]-theta[27]",-0.0105307829356244,-0.0105348901315639,-0.0108724994373515,20000,0.95,-0.0192540815586418,-0.00170619916518167,0,0.935,NA,NA,NA,NA,NA
"theta[14]-theta[28]",0.000511431984565714,0.000516704916416533,0.000572326827557888,20000,0.95,-0.00878912024539824,0.00965634279513938,0,54.445,NA,NA,NA,NA,NA
"theta[14]-theta[29]",0.00770656218110099,0.0077014825014583,0.00807089229653295,20498.7,0.95,-0.00189089838181267,0.0172243535698603,0,94.33,NA,NA,NA,NA,NA
"theta[14]-theta[30]",-0.0177493847181295,-0.0177454737663351,-0.0177047727286972,20000,0.95,-0.0264838189901758,-0.00948009497037128,0,0,NA,NA,NA,NA,NA
"theta[14]-theta[31]",-0.0147460671662837,-0.0148228762467476,-0.0150878478797691,20000,0.95,-0.0249911459039065,-0.00401530102814995,0,0.335,NA,NA,NA,NA,NA
"theta[15]-theta[16]",-0.0134921374315846,-0.0134890284377242,-0.0138045745251696,20000,0.95,-0.0221281255902351,-0.00513501146260209,0,0.085,NA,NA,NA,NA,NA
"theta[15]-theta[17]",-0.0111322166840079,-0.0111159078376273,-0.0111792957369788,20000,0.95,-0.0196611254165068,-0.00255228941635322,0,0.45,NA,NA,NA,NA,NA
"theta[15]-theta[18]",-0.0207909843524859,-0.0207874413502898,-0.0208237099701892,20000,0.95,-0.0289073569071764,-0.0129161117920954,0,0,NA,NA,NA,NA,NA
"theta[15]-theta[19]",-0.0103096018202623,-0.0102786973204905,-0.0102352229882973,20000,0.95,-0.0185616804091234,-0.00221210939484084,0,0.7,NA,NA,NA,NA,NA
"theta[15]-theta[20]",0.00635105653582763,0.0063393685109579,0.00639873902339912,20000,0.95,-0.00260508514357216,0.0150212287173109,0,91.88,NA,NA,NA,NA,NA
"theta[15]-theta[21]",0.00196766786443729,0.001973960889115,0.00259100260163373,20000,0.95,-0.0069267038203279,0.0110822483242743,0,66.51,NA,NA,NA,NA,NA
"theta[15]-theta[22]",-0.0205479557851409,-0.0205212739464116,-0.0204851849050611,20000,0.95,-0.0283773288131464,-0.0125135396088288,0,0,NA,NA,NA,NA,NA
"theta[15]-theta[23]",-0.0116646404217017,-0.0116684391984937,-0.0110353945488528,20000,0.95,-0.0199059354064928,-0.00326141964358428,0,0.29,NA,NA,NA,NA,NA
"theta[15]-theta[24]",-0.0167129036203765,-0.016725137828022,-0.0170517785523713,20000,0.95,-0.0251935397608127,-0.0082201236789351,0,0.005,NA,NA,NA,NA,NA
"theta[15]-theta[25]",4.43609783206927e-05,1.89978703319937e-05,-0.000448794608191711,20000,0.95,-0.00942446028728727,0.00964065614093601,0,50.195,NA,NA,NA,NA,NA
"theta[15]-theta[26]",-0.0053569497408386,-0.005334531500091,-0.00514176816448243,20303,0.95,-0.013954203792678,0.00370993524287033,0,11.535,NA,NA,NA,NA,NA
"theta[15]-theta[27]",-0.0123844481449579,-0.0123742327491284,-0.0121600865272329,20000,0.95,-0.0209751175755724,-0.00393938186368836,0,0.24,NA,NA,NA,NA,NA
